spec_id,group_type,group,n_members,mean_coord,median_coord,q25_coord,q75_coord,min_coord,max_coord,mean_z
cap20_balanced_lop025,caucus,"Renovación Nacional, Evopoli e Independientes",16,-0.6806215792894363,-0.6829189658164976,-0.7213903814554214,-0.6244709044694899,-0.819175064563751,-0.566421926021576,-0.8506284974521956
cap20_balanced_lop025,caucus,"Socialista, Liberal, Radical e Independientes",15,0.6652937829494476,0.696379542350769,0.545818105340004,0.7260669469833375,0.438908129930496,1.0,1.008674079285617
cap20_balanced_lop025,caucus,Unión Demócrata Independiente,18,-0.694949040810267,-0.6985694766044614,-0.7268217951059346,-0.6482527256011962,-0.830618560314178,-0.516158819198608,-0.8704210392948558
cap20_balanced_lop025,alignment,no_alineado,22,-0.2807310199873013,0.10718091949820535,-0.999176263809204,0.16366724297404325,-1.0,0.219273373484612,-0.29820330922433497
cap20_balanced_lop025,alignment,oficialismo,68,-0.7300646243726505,-0.763195723295212,-0.784316793084145,-0.6668713092803953,-1.0,-0.516158819198608,-0.9189311438920595
cap20_balanced_lop025,alignment,oposicion,64,0.7161085857078433,0.7423386573791505,0.4481795579195025,0.9358206987380983,0.316475480794907,1.0,1.0788717279311784
cap10_balanced_lop025,party,Evolución Política,2,-0.6620328426361085,-0.6620328426361085,-0.6684933006763457,-0.6555723845958712,-0.674953758716583,-0.649111926555634,-0.7973137904732661
cap10_balanced_lop025,party,Federación Regionalista Verde Social,1,0.263017147779465,0.263017147779465,0.263017147779465,0.263017147779465,0.263017147779465,0.263017147779465,0.5617319434269441
cap10_balanced_lop025,party,Frente Amplio,14,0.8155518174171448,0.819413751363754,0.8045677691698077,0.8348248898982997,0.711389899253845,0.879084169864655,1.3734933545758745
cap10_balanced_lop025,party,Independientes,25,0.014350162148475641,0.255993098020554,-0.638264060020447,0.350930482149124,-0.78503406047821,0.967548906803131,0.19640054568075424
cap10_balanced_lop025,party,Partido Acción Humanista,1,1.0,1.0,1.0,1.0,1.0,1.0,1.644477104926775
cap10_balanced_lop025,party,Partido Comunista,8,0.9665559530258179,0.967462122440338,0.9656551629304885,0.9674659371376038,0.946411609649658,0.988475859165192,1.5953424745440412
cap10_balanced_lop025,party,Partido Demócrata Cristiano,7,0.30368060512202144,0.282351672649384,0.2699014693498615,0.32942093908786796,0.245875611901283,0.398892134428024,0.6214730372052464
cap10_balanced_lop025,party,Partido Demócratas Chile,1,-0.585944473743439,-0.585944473743439,-0.585944473743439,-0.585944473743439,-0.585944473743439,-0.585944473743439,-0.6855278608322608
cap10_balanced_lop025,party,Partido Liberal de Chile,2,0.3378082513809205,0.3378082513809205,0.3270443379878998,0.3485721647739412,0.316280424594879,0.359336078166962,0.6716119837884207
cap10_balanced_lop025,party,Partido Nacional Libertario,8,-0.9692502990365028,-1.0,-1.0,-0.9919601380825045,-1.0,-0.771737992763519,-1.2486651529148354
cap10_balanced_lop025,party,Partido Por la Democracia,4,0.344942331314087,0.33098928630352054,0.328784167766571,0.3471474498510365,0.32511955499649,0.392671197652817,0.6820930831872946
cap10_balanced_lop025,party,Partido Radical de Chile,1,0.354234784841537,0.354234784841537,0.354234784841537,0.354234784841537,0.354234784841537,0.354234784841537,0.6957451770792943
cap10_balanced_lop025,party,Partido Republicano,28,-0.7881419296775545,-0.784021019935608,-0.7850060760974883,-0.780134439468384,-1.0,-0.757453203201294,-0.9825881199965087
cap10_balanced_lop025,party,Partido Social Cristiano,3,-0.619661033153534,-0.620634794235229,-0.62908935546875,-0.6107195913791655,-0.637543916702271,-0.600804388523102,-0.7350628553761742
cap10_balanced_lop025,party,Partido Socialista,10,0.6274044394493102,0.59246826171875,0.5583730489015579,0.6316602230072023,0.489655256271362,0.902611672878265,1.097074897172482
cap10_balanced_lop025,party,Partido de la Gente,14,0.05993505939841259,0.1026005335152147,0.08425143919885157,0.126644952222705,-0.327247679233551,0.149379730224609,0.26337201833595064
cap10_balanced_lop025,party,Renovación Nacional,11,-0.6901603612032804,-0.702050089836121,-0.7222917079925535,-0.6337214112281799,-0.818590223789215,-0.609384119510651,-0.8386375940622384
cap10_balanced_lop025,party,Unión Demócrata Independiente,13,-0.7304264352871821,-0.709926605224609,-0.736278116703033,-0.690689504146576,-0.840297937393188,-0.657887101173401,-0.8977948685572656
cap10_balanced_lop025,caucus,Comité Comunista e Independientes,12,0.9562866290410359,0.967462122440338,0.9573546499013901,0.9674952626228335,0.826727271080017,1.0,1.580255202400741
cap10_balanced_lop025,caucus,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes",10,0.2891083836555483,0.2699014693498615,0.2577491104602817,0.3100466653704647,0.245875611901283,0.398892134428024,0.600064123500418
cap10_balanced_lop025,caucus,Comité Partido Nacional Libertarios,8,-0.9692502990365028,-1.0,-1.0,-0.9919601380825045,-1.0,-0.771737992763519,-1.2486651529148354
cap10_balanced_lop025,caucus,Comité Partido Republicano,31,-0.7875783270405184,-0.784021019935608,-0.7850154042243955,-0.7796609997749331,-1.0,-0.757453203201294,-0.981760097978872
cap10_balanced_lop025,caucus,Comité Partido de la Gente,13,0.08971834698548672,0.105990387499332,0.0856638178229332,0.129901021718979,-0.141054078936577,0.149379730224609,0.30712841026732307
cap10_balanced_lop025,caucus,Frente Amplio,16,0.8051173090934752,0.8177751302719115,0.784545198082924,0.8271937668323512,0.711389899253845,0.879084169864655,1.358163400336041
cap10_balanced_lop025,caucus,Fuera del Comité Partido de la Gente,1,-0.327247679233551,-0.327247679233551,-0.327247679233551,-0.327247679233551,-0.327247679233551,-0.327247679233551,-0.3054610767718913
cap10_balanced_lop025,caucus,Partido Por la Democracia e Independientes,10,0.3145412802696227,0.314271509647369,0.2907513752579685,0.3314810767769818,0.241080045700073,0.392671197652817,0.6374290983690248
cap10_balanced_lop025,caucus,Por definir,3,-0.619661033153534,-0.620634794235229,-0.62908935546875,-0.6107195913791655,-0.637543916702271,-0.600804388523102,-0.7350628553761742
cap10_balanced_lop025,caucus,"Renovación Nacional, Evopoli e Independientes",16,-0.6887282021343708,-0.689557731151581,-0.7329440712928771,-0.6346598863601685,-0.818590223789215,-0.585944473743439,-0.8365335243438077
cap10_balanced_lop025,caucus,"Socialista, Liberal, Radical e Independientes",15,0.5475229104359944,0.574347257614136,0.424495667219162,0.605827748775482,0.315468162298203,0.902611672878265,0.979716211320054
cap10_balanced_lop025,caucus,Unión Demócrata Independiente,18,-0.7031108736991882,-0.707577586174011,-0.7344130873680115,-0.6586595326662066,-0.840297937393188,-0.522653162479401,-0.8576639590606078
cap10_balanced_lop025,alignment,no_alineado,22,-0.3143141618506476,0.06743220239877701,-0.9919601380825045,0.112583715468645,-1.0,0.149379730224609,-0.28645968030069885
cap10_balanced_lop025,alignment,oficialismo,68,-0.7345523264478234,-0.763753980398178,-0.7840821444988255,-0.6765374690294266,-1.0,-0.522653162479401,-0.9038564596480209
cap10_balanced_lop025,alignment,oposicion,63,0.6128040760282486,0.617810726165771,0.32756263017654397,0.8326838612556455,0.241080045700073,1.0,1.0756246384552506
