"spec_id","diputado_id","diputado_nombre","binary_votes_selected","included_by_minvotes","dimension_1_raw","se_1d","gmp","correctly_classified","dimension_1_aligned"
"raw_lop025","1100","Cristián Araya Lerdo de Tejada",268,TRUE,-0.992467880249023,0,0.973602414131165,0.996268656716418,-0.992467880249023
"raw_lop025","1102","Roberto Arroyo Muñoz",222,TRUE,-0.687252938747406,0,0.881453037261963,0.959459459459459,-0.687252938747406
"raw_lop025","1104","Chiara Barchiesi Chávez",259,TRUE,-0.98593544960022,0,0.97813493013382,1,-0.98593544960022
"raw_lop025","1105","Héctor Barría Angulo",247,TRUE,0.27749314904213,0,0.732949018478394,0.846153846153846,0.27749314904213
"raw_lop025","1107","María Francisca Bello Campos",0,FALSE,NA,NA,NA,NA,NA
"raw_lop025","1108","Juan Carlos Beltrán Silva",251,TRUE,-0.75402969121933,0,0.902767598628998,0.964143426294821,-0.75402969121933
"raw_lop025","1110","Carlos Bianchi Chelech",251,TRUE,0.335209548473358,0,0.800037801265717,0.912350597609562,0.335209548473358
"raw_lop025","1114","Félix Bugueño Sotelo",244,TRUE,0.675113379955292,0,0.931128621101379,0.971311475409836,0.675113379955292
"raw_lop025","1116","Felipe Camaño Cárdenas",255,TRUE,0.213547468185425,0,0.708780765533447,0.83921568627451,0.213547468185425
"raw_lop025","1117","Nathalie Castillo Rojas",231,TRUE,0.920069932937622,0,0.940924823284149,0.987012987012987,0.920069932937622
"raw_lop025","1119","Sara Concha Smith",262,TRUE,-0.725470304489136,0,0.936406314373016,0.980916030534351,-0.725470304489136
"raw_lop025","1122","Luis Alberto Cuello Peña y Lillo",263,TRUE,0.980134606361389,0,0.953595221042633,0.992395437262357,0.980134606361389
"raw_lop025","1127","Lorena Fries Monleón",254,TRUE,0.757234036922455,0,0.952354192733765,0.988188976377953,0.757234036922455
"raw_lop025","1128","Ana María Gazmuri Vieira",234,TRUE,0.902786135673523,0,0.928852677345276,0.987179487179487,0.902786135673523
"raw_lop025","1131","Mauro González Villarroel",244,TRUE,-0.743403375148773,0,0.928651809692383,0.979508196721312,-0.743403375148773
"raw_lop025","1132","Jorge Guzmán Zepeda",260,TRUE,-0.730028450489044,0,0.878434062004089,0.961538461538462,-0.730028450489044
"raw_lop025","1133","Juan Irarrázaval Rossel",267,TRUE,-0.988123595714569,0,0.974040329456329,0.99625468164794,-0.988123595714569
"raw_lop025","1140","Daniel Lilayu Vivanco",264,TRUE,-0.903686285018921,0,0.954689145088196,0.973484848484849,-0.903686285018921
"raw_lop025","1141","Luis Malla Valenzuela",241,TRUE,0.344787180423737,0,0.803492069244385,0.921161825726141,0.344787180423737
"raw_lop025","1142","Daniel Manouchehri Lobos",233,TRUE,0.561064958572388,0,0.938055396080017,0.991416309012876,0.561064958572388
"raw_lop025","1143","Cristóbal Martínez Ramírez",267,TRUE,-0.809836089611053,0,0.92384535074234,0.9812734082397,-0.809836089611053
"raw_lop025","1146","José Carlos Meza Pereira",249,TRUE,-0.969318866729736,0,0.935429513454437,0.991967871485944,-0.969318866729736
"raw_lop025","1148","Javiera Morales Alvarado",87,TRUE,0.639329791069031,0,0.959490478038788,0.977011494252874,0.639329791069031
"raw_lop025","1150","Benjamín Moreno Bascur",271,TRUE,-0.993116140365601,0,0.973723888397217,0.996309963099631,-0.993116140365601
"raw_lop025","1152","Gloria Naveillan Arriagada",244,TRUE,-0.85929924249649,0,0.902709722518921,0.954918032786885,-0.85929924249649
"raw_lop025","1153","Coca Ericka Ñanco Vásquez",163,TRUE,0.751131236553192,0,0.942497074604034,0.98159509202454,0.751131236553192
"raw_lop025","1157","Marlene Pérez Cartes",218,TRUE,-0.766335129737854,0,0.931510269641876,0.977064220183486,-0.766335129737854
"raw_lop025","1159","Lorena Pizarro Sierra",257,TRUE,0.917440712451935,0,0.931816041469574,0.988326848249027,0.917440712451935
