boletin,project_id,fecha_ingreso,origen_iniciativa,titulo,document_type,event_label,source_url,resolved_url,mime_type,extraction_method,pages_total,units_examined,raw_chars,cleaned_chars,text_quality,text_sha256,synced_at
18279-10,18961,2026-06-02,ejecutivo,"Aprueba el Acuerdo que modifica el Convenio entre la República de Chile y el Gobierno de la República de Hungría con el Objeto de Autorizar el Ejercicio de Actividades Remuneradas en el Estado Receptor por los Familiares Dependientes del Personal Diplomático, Consular, Administrativo y Técnico de las Misiones Diplomáticas y Consulares Acreditadas ante los respectivos Gobiernos, y por los Familiares Dependientes de Nacionales Chilenos o Húngaros Acreditados ante Organizaciones Internacionales con Sede en Cualquiera de los Dos Países, adoptado por intercambio de Notas, fechadas en Santiago y Budapest, el 15 de julio de 2024.",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18513&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18513&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,5242,5242,rica,cabcbad71bd2ea9c52285484a7c8f5b3b834c27f1856827c973c9c91ddd0eec3,2026-09-02T15:09:57+00:00
18280-21,18956,2026-05-31,parlamentario,"Modifica la ley N°21.069, que crea el Instituto Nacional de Desarrollo Sustentable de la Pesca Artesanal y de la Acuicultura de Pequeña Escala, Indespa, en lo relativo a la manera de regular el periodo de inscripción y postulación a beneficios que indica",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18508&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18508&prmTIPO=INICIATIVA,application/pdf,pdf_text,10,10,21469,19881,rica,759900893d02c96c29b9056232197625c8f52fcc33eb311862c9db60626eacc1,2026-09-02T15:09:54+00:00
18281-15,18959,2026-05-14,parlamentario,Modifica la Ley de Tránsito para establecer una excepción acotada a la restricción vehicular respecto de vehículos destinados al funcionamiento de ferias libres legalmente autorizadas,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18511&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18511&prmTIPO=INICIATIVA,application/pdf,pdf_text,10,10,15753,13957,rica,bdaaea9813a18f8b532d33d1f9a22edcaf41e97c5dfe35987deb5be5afb429f1,2026-09-02T15:09:40+00:00
18282-07,18960,2026-05-15,parlamentario,"Modifica el Código Penal para sancionar toda forma de instrumentalización de niños, niñas y adolescentes para cometer delitos",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18512&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18512&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,10075,8415,rica,5ba73676c7abd493bab9f231c521868189b2579f0d05d671fa75146924deb366,2026-09-02T15:09:41+00:00
18283-35,18957,2026-05-15,parlamentario,Dispone como beneficiarios de la cuota preferente de inclusión laboral a las y los cuidadores no remunerados y otras personas que indica,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18509&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18509&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,17450,15778,rica,e3eddd4fc049534cb47f9eb6b8a6da53702ad996bf9caaa67ec37c6c6bf421e7,2026-09-02T15:09:41+00:00
18284-29,18968,2026-05-17,parlamentario,"Establece medidas de control, prohibición y resguardo de la integridad deportiva respecto de plataformas de apuestas en línea no autorizadas",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18520&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18520&prmTIPO=INICIATIVA,application/pdf,pdf_text,9,9,15950,14259,rica,6936aa20dc6e42a6a401b30267b76fcaae855cf2e0b23b82239f453304d98815,2026-09-02T15:09:42+00:00
18285-05,18958,2026-05-18,parlamentario,Modifica los cuerpos legales que indica para fortalecer la publicidad y transparencia en materia de modificación presupuestaria,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18510&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18510&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,9717,8059,rica,afdd510ceb4b86c6ee4ae3bf56ad6398395485274f6cd2de04b5d9673ab915d4,2026-09-02T15:09:45+00:00
18286-03,18962,2026-06-02,ejecutivo,"Modifica la ley N° 19.799, sobre documentos electrónicos, firma electrónica y servicios de certificación de dicha firma, y otros cuerpos legales relacionados",texto_proyecto,Texto del proyecto,https://www.camara.cl/verDoc.aspx?prmID=36657&prmTIPO=OFICIOPLEY,https://www.camara.cl/verDoc.aspx?prmID=36657&prmTIPO=OFICIOPLEY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx_text,0,259,26149,26149,rica,0f5d214afff0e100e29cf14cabe8838c89228010cf5d6fa478887db73d57d546,2026-09-02T15:09:58+00:00
18287-11,18971,2026-05-26,parlamentario,Establece un marco general para la implementación de la reproducción humana asistida,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18523&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18523&prmTIPO=INICIATIVA,application/pdf,pdf_text,10,10,18374,16862,rica,6c8b9bdc857bca9354fd3af66844c0134f50592db7d999253872b04dd35fa291,2026-09-02T15:09:50+00:00
18288-06,18963,2026-05-21,parlamentario,Modifica diversos cuerpos legales para eliminar la facultad de autoridades locales y regionales de renunciar antes del periodo establecido y postular a nuevos cargos de elección popular,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18515&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18515&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,7285,5697,rica,b3976000f29e7f20936ac70f27ba8d647bb25b877eecbea9de671932c77024b6,2026-09-02T15:09:50+00:00
18289-01,18965,2026-05-20,parlamentario,"Modifica el DFL N° 30, de 2004, que aprueba el texto refundido, coordinado y sistematizado del decreto con fuerza de ley de Hacienda N° 213, de 1953, sobre ordenanza de aduanas, para establecer sanciones en caso de contrabando de productos agropecuarios infestados",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18517&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18517&prmTIPO=INICIATIVA,application/pdf,pdf_text,9,9,11808,10144,rica,99758d51b23aac91b94663e72b80b862c1fcb1af8fedc7d647e2d7e4fb3a88d6,2026-09-02T15:09:49+00:00
18290-15,18964,2026-05-18,parlamentario,Establece una exención del pago de peajes en situaciones de emergencia que indica,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18516&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18516&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,8912,7367,rica,fb2cd65d069eae6d319abdd79e28846f4484ddfaba03c12f531d1e2dc82cdf48,2026-09-02T15:09:46+00:00
18291-07,18970,2026-05-27,parlamentario,Fortalece legítima defensa privilegiada y la protección jurídica de las víctimas de delitos violentos,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18522&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18522&prmTIPO=INICIATIVA,application/pdf,pdf_text,9,9,14388,12773,rica,508740f323891f44a24133117b609231000f7d5d88c83c5adc79a699bb6dd9a1,2026-09-02T15:09:51+00:00
18292-07,18969,2026-05-27,parlamentario,Modifica cuerpos legales que indica para fortalecer la persecución penal en materia de reincidencia,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18521&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18521&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,13458,11810,rica,3c840c374fcc1857758ce39aacd9470c642dbceed1e1509f80415422ecdaf7cf,2026-09-02T15:09:51+00:00
18293-15,18967,2026-05-28,parlamentario,Modifica ley del tránsito para aumentar la frecuencia de la revisión técnica de los buses de dos pisos,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18519&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18519&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,6633,5017,rica,1bba2f009951226d0101586b33c639f719117ad59e5ceea8589b0fa10e98e09e,2026-09-02T15:09:52+00:00
18294-15,18997,2026-06-05,parlamentario,"Modifica la ley N°18.290, de Tránsito, para eximir en todos los casos el pago de peaje a los cuerpos de bomberos",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18548&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18548&prmTIPO=INICIATIVA,application/pdf,pdf_text,5,5,5451,3816,rica,d7c8180066380f499c742cecdaae1e5175743c7f90dc17e5e81c5e9d4b7c25b1,2026-09-02T15:10:09+00:00
18295-07,18966,2026-05-28,parlamentario,Modifica el Código Penal para sancionar el falso anuncio de atentados o explosivos en establecimientos educacionales,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18518&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18518&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,10495,8839,rica,9ecf496a933389968b9d7563e0abb6ae5f95cb3f7314a5bc3dbfe6e548cd5ed3,2026-09-02T15:09:52+00:00
18296-05,18974,2026-06-03,ejecutivo,Autoriza mayor endeudamiento del gobierno central durante el año 2026,texto_mensaje,Texto del Mensaje.,https://www.camara.cl/verDoc.aspx?prmID=36666&prmTIPO=OFICIOPLEY,https://www.camara.cl/verDoc.aspx?prmID=36666&prmTIPO=OFICIOPLEY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx_text,0,99,9746,9746,rica,86c181ac8b0d18af363f64cd80343e3631c97255436f505a48333a6ae4d9df47,2026-09-02T15:10:03+00:00
18297-07,18975,2026-06-02,parlamentario,"Interpreta el artículo primero transitorio de la ley N° 21.772, que modifica el sistema registral y notarial en sus aspectos orgánicos y funcionales, en lo relativo al procedimiento para proveer las vacantes que indica",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18527&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18527&prmTIPO=INICIATIVA,application/pdf,pdf_text,3,3,7271,7271,rica,b29177efebf09273011e8a4e7f6774e0b8bbcf920a31e1531043625890eaef70,2026-09-02T15:09:58+00:00
18298-07,18972,2026-06-02,parlamentario,"Modifica la Carta Fundamental, con el objeto de incluir a las empresas del Estado entre las entidades fiscalizadas por la Contraloría General de la República",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18524&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18524&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,8800,8800,rica,928f94ca3d7e1b30d2969e54730946a6dfedfa53edcd6484396ecb0d1142c4d0,2026-09-02T15:09:58+00:00
18299-35,18973,2026-06-03,parlamentario,"Modifica diversos cuerpos legales, con el objeto de promover la responsabilidad familiar respecto de adultos mayores internados en establecimientos de salud",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18525&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18525&prmTIPO=INICIATIVA,application/pdf,pdf_text,4,4,8918,8918,rica,60170245c439e6bc1a23b991baef4744ed48194fc5c2d590610f9e995baf9f5f,2026-09-02T15:10:04+00:00
18300-04,18976,2026-06-03,parlamentario,Prohíbe el acceso y uso de redes sociales a menores de catorce años y establece las obligaciones que indica para los prestadores de dichos servicios,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18528&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18528&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,15114,15114,rica,a465d9aacbec47550ead5dcd21048a85e74d5ab3be5e17cdab68a958acc60bd3,2026-09-02T15:10:04+00:00
18301-10,18989,2026-06-04,ejecutivo,"Aprueba el Convenio de Transporte Aéreo entre el Gobierno de la República de Chile y el Gobierno de la República de Costa Rica, suscrito en Lima, Perú, el 13 de diciembre de 2023",texto_proyecto,Texto del proyecto,https://www.camara.cl/verDoc.aspx?prmID=36679&prmTIPO=OFICIOPLEY,https://www.camara.cl/verDoc.aspx?prmID=36679&prmTIPO=OFICIOPLEY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx_text,0,182,13829,13829,rica,137bb76cc45ab67593d4395882281765523cc98e175fbbb25303e71fa6b159bd,2026-09-02T15:10:07+00:00
18302-11,18978,2026-06-03,parlamentario,"Modifica la ley N° 20.606, sobre composición nutricional de los alimentos y su publicidad, con el objeto de facilitar el acceso a alimentos libres de gluten en establecimientos de comercio y garantizar su inocuidad",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18530&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18530&prmTIPO=INICIATIVA,application/pdf,pdf_text,2,2,3119,3119,rica,68e225e42f9f0de1a9f39e04be5028f6d5a9bb51e776ee5c8423f96b29f66939,2026-09-02T15:10:04+00:00
18303-15,18979,2026-06-03,parlamentario,Prorroga la vigencia de las licencias de conducir en los casos y plazos que señala,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18531&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18531&prmTIPO=INICIATIVA,application/pdf,pdf_text,2,2,5109,5109,rica,178131971565a9e6c0eb6f603af2f23b7ed341b121129196d2ad27fd6c359b2c,2026-09-02T15:10:05+00:00
18304-06,18977,2026-06-03,parlamentario,"Modifica la Ley Orgánica Constitucional de los Partidos Políticos, con el objeto de establecer un porcentaje mínimo de participación de afiliados para la validez de los procesos de elección de sus autoridades",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18529&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18529&prmTIPO=INICIATIVA,application/pdf,pdf_text,3,3,7055,7055,rica,913a81e602c8dd55ec57fabbad20c719ea445d926c79787269ebb38b3c6b76ef,2026-09-02T15:10:05+00:00
18305-04,18980,2026-06-03,parlamentario,"Modifica la Ley sobre Subvención del Estado a Establecimientos Educacionales, con el objeto de prohibir la postulación a las instituciones educativas que indica a alumnos sancionados con la medida de expulsión",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18532&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18532&prmTIPO=INICIATIVA,application/pdf,pdf_text,2,2,4935,4935,rica,ab0dfbf305dc7965ef9354a36857482320f1a6a45ef3a2a1d2f0d80a3651576e,2026-09-02T15:10:05+00:00
18306-15,18985,2026-05-29,parlamentario,"Modifica la ley N° 18.290, de tránsito, para sancionar la negativa a aceptar el pago de tarifa escolar en el transporte público remunerado de pasajeros",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18537&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18537&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,6638,4794,rica,9a05992ab094b60911961b0375fc1b8e9e679a6ddd172c3074b5f5905fa74a05,2026-09-02T15:09:53+00:00
18307-03,18987,2026-05-29,parlamentario,"Modifica la ley N° 19.496, que establece normas sobre protección de los derechos de los consumidores, para disponer la devolución íntegra del valor del pasaje cancelado en el transporte interurbano de pasajeros",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18539&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18539&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,5940,4038,rica,197358ae9507ae160cf8596d97fc520aefef382a0e0e905e494664f149758770,2026-09-02T15:09:53+00:00
18308-11,18986,2026-05-29,parlamentario,"Modifica la ley N° 19.419, que regula actividades que indica relacionadas con el tabaco, para extender su aplicación a los dispositivos alternativos con y sin nicotina",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18538&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18538&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,15948,13983,rica,9ef31e39bd693a6fc0f491143251cb71aaa78ea8aa92ae1c8bc4363c8ed3d0c0,2026-09-02T15:09:54+00:00
18309-14,18983,2026-05-31,parlamentario,Modifica la Ley General de Urbanismo y Construcciones para exigir la ejecución previa o simultánea de las medidas de mitigación directas en proyectos inmobiliarios,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18535&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18535&prmTIPO=INICIATIVA,application/pdf,pdf_text,8,8,11449,11449,rica,c987b07e8f3a5c74121f4d35904a4a50ed48f089171a1ce5868ed027a517fa1e,2026-09-02T15:09:55+00:00
18310-03,18992,2026-05-31,parlamentario,Modifica la ley N° 19.925 para regular la venta de bebidas alcohólicas en grandes cantidades a personas no autorizadas para su expendio o comercialización,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18543&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18543&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,7368,7368,rica,f65cc578559a5e044799a58c776b49d15a3f78f35f529a33d1197d9811c68b06,2026-09-02T15:09:55+00:00
18311-06,18982,2026-05-31,parlamentario,Rehabilita la nacionalidad chilena a Carolina Dawabe Valle,ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18534&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18534&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,8657,8657,rica,e2a227da454f13c4af6a1318781ef206379f4a9eebf8480c43049e6fee74620d,2026-09-02T15:09:56+00:00
18312-07,18981,2026-06-01,parlamentario,"Modifica el Código Penal para agravar las sanciones aplicables a ciertos delitos cometidos por asociaciones delictivas o criminales, o por cuenta o encargo de estas",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18533&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18533&prmTIPO=INICIATIVA,application/pdf,pdf_text,12,12,14542,12826,rica,a248b893ac47b1ca189c9a45a2dc41b2bc2509524735b5cb60c1231c05e1c571,2026-09-02T15:09:57+00:00
18313-08,18984,2026-06-02,parlamentario,"Modifica el decreto ley N° 1.349, de 1976, que crea la Comisión Chilena del Cobre, para otorgar a la Contraloría General de la República facultades fiscalizadoras respecto de las empresas estatales productoras de cobre y sus derivados",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18536&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18536&prmTIPO=INICIATIVA,application/pdf,pdf_text,6,6,7939,6098,rica,cbaf0a31bb19812f07ef7a7ac218f05a8237bc536bf45024ef98eb2a307628a5,2026-09-02T15:09:59+00:00
18314-07,18990,2026-06-08,ejecutivo,Reforma la Constitución Política en materia de detención para la ejecución de expulsiones administrativas,texto_mensaje,Texto del Mensaje.,https://www.camara.cl/verDoc.aspx?prmID=36680&prmTIPO=OFICIOPLEY,https://www.camara.cl/verDoc.aspx?prmID=36680&prmTIPO=OFICIOPLEY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx_text,0,140,12781,12781,rica,eb079a8146b961b556bc149bff93239845c9e6d4ef9331534530abff73c5b03d,2026-09-02T15:10:11+00:00
18315-07,18991,2026-06-08,ejecutivo,Amplía las hipótesis de tráfico de migrantes y modifica los textos legales que indica,texto_proyecto,Texto del proyecto,https://www.camara.cl/verDoc.aspx?prmID=36681&prmTIPO=OFICIOPLEY,https://www.camara.cl/verDoc.aspx?prmID=36681&prmTIPO=OFICIOPLEY,application/vnd.openxmlformats-officedocument.wordprocessingml.document,docx_text,0,154,10407,10407,rica,0a689bf1c1c84694e422506f1dae31232fad14d602af252c03c439bdad98472e,2026-09-02T15:10:12+00:00
18316-02,18998,2026-06-02,parlamentario,"Previene y sanciona la fabricación, adaptación y circulación de armas hechizas y dispositivos susceptibles de ser transformados en armas de fuego",ingreso_proyecto,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18549&prmTIPO=INICIATIVA,https://www.camara.cl/verDoc.aspx?prmID=18549&prmTIPO=INICIATIVA,application/pdf,pdf_text,7,7,10628,8870,rica,78e7ab0f042997873273a63b961fd301ee55514f95f93b82caa7a786512b63eb,2026-09-02T15:10:00+00:00
