boletin,fecha,sesion,etapa,subetapa,documento_url,fuente
18521-07,2026-08-17,,Primer trámite constitucional / C. Diputados,"Oficio N°21.502. Solicita el parecer del Presidente de la República para refundir el proyecto de reforma constitucional, iniciado en mensaje correspondiente al boletín N° 18.521-07, con los proyectos de reforma constitucional, iniciados en mociones, correspondientes a los boletines Nos 18.562-07 y 18.566-07.",https://www.camara.cl/verDoc.aspx?prmID=37047&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19202&prmBOLETIN=18521-07
18521-07,2026-08-31,61ª / 374,Primer trámite constitucional / C. Diputados,Cuenta del Mensaje 281-374 que retira y hace presente la urgencia Suma,,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19202&prmBOLETIN=18521-07
18522-10,2026-08-03,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto. Incluye IF N° 178/24.07.2026.,https://www.camara.cl/verDoc.aspx?prmID=18750&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19203&prmBOLETIN=18522-10
18522-10,2026-08-03,,Primer trámite constitucional / C. Diputados,Texto del Mensaje.,https://www.camara.cl/verDoc.aspx?prmID=36937&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19203&prmBOLETIN=18522-10
18522-10,2026-08-11,,Primer trámite constitucional / C. Diputados,Primer informe de comisión,https://www.camara.cl/verDoc.aspx?prmID=28177&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19203&prmBOLETIN=18522-10
18523-16,2026-08-04,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18762&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19215&prmBOLETIN=18523-16
18524-05,2026-08-04,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto. Incluye IF N° 185/04.08.2026.,https://www.camara.cl/verDoc.aspx?prmID=18751&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19204&prmBOLETIN=18524-05
18524-05,2026-08-04,,Primer trámite constitucional / C. Diputados,Texto del Mensaje.,https://www.camara.cl/verDoc.aspx?prmID=36939&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19204&prmBOLETIN=18524-05
18524-05,2026-08-05,,Primer trámite constitucional / C. Diputados,Oficio de ley a Cámara Revisora,https://www.camara.cl/verDoc.aspx?prmID=36959&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19204&prmBOLETIN=18524-05
18524-05,2026-08-05,,Primer trámite constitucional / C. Diputados,Primer informe de comisión,https://www.camara.cl/verDoc.aspx?prmID=28132&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19204&prmBOLETIN=18524-05
18524-05,2026-08-10,,Segundo trámite constitucional / Senado,Primer informe de comisión,https://www.camara.cl/verDoc.aspx?prmID=28142&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19204&prmBOLETIN=18524-05
18524-05,2026-08-11,49ª / 374,Segundo trámite constitucional / Senado,Cuenta del Mensaje 258-374 que retira y hace presente la urgencia Discusión inmediata,https://www.camara.cl/verDoc.aspx?prmID=81061&prmTIPO=BOLETINOFICIAL,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19204&prmBOLETIN=18524-05
18524-05,2026-08-11,49ª / 374,Segundo trámite constitucional / Senado,Discusión general,https://www.camara.cl/verDoc.aspx?prmID=81061&prmTIPO=BOLETINOFICIAL,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19204&prmBOLETIN=18524-05
18524-05,2026-08-11,,Segundo trámite constitucional / Senado,Oficio aprobación sin modificaciones a Cámara de Origen,https://www.camara.cl/verDoc.aspx?prmID=37001&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19204&prmBOLETIN=18524-05
18524-05,2026-08-11,,Trámite finalización en Cámara de Origen / C. Diputados,Oficio de ley al Ejecutivo,https://www.camara.cl/verDoc.aspx?prmID=37008&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19204&prmBOLETIN=18524-05
18525-06,2026-08-04,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto. Incluye IF N° 187/04.08.2026.,https://www.camara.cl/verDoc.aspx?prmID=18752&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19205&prmBOLETIN=18525-06
18525-06,2026-08-04,,Primer trámite constitucional / C. Diputados,Texto del Mensaje.,https://www.camara.cl/verDoc.aspx?prmID=36940&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19205&prmBOLETIN=18525-06
18525-06,2026-08-11,,Primer trámite constitucional / C. Diputados,S.E. el Presidente de la República formula indicación al proyecto. (136-374). Incluye informe financiero complementario N° 195/11.08.2026.,https://www.camara.cl/verDoc.aspx?prmID=36994&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19205&prmBOLETIN=18525-06
18525-06,2026-08-17,,Primer trámite constitucional / C. Diputados,Primer informe de comisión,https://www.camara.cl/verDoc.aspx?prmID=28173&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19205&prmBOLETIN=18525-06
18525-06,2026-08-18,,Primer trámite constitucional / C. Diputados,Oficio de ley a Cámara Revisora,https://www.camara.cl/verDoc.aspx?prmID=37036&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19205&prmBOLETIN=18525-06
18525-06,2026-09-01,53ª / 374,Segundo trámite constitucional / Senado,Cuenta del Mensaje 286-374 que retira y hace presente la urgencia Discusión inmediata,,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19205&prmBOLETIN=18525-06
18526-07,2026-07-30,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18753&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19206&prmBOLETIN=18526-07
18527-04,2026-07-29,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18757&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19210&prmBOLETIN=18527-04
18528-01,2026-07-29,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18755&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19208&prmBOLETIN=18528-01
18529-14,2026-07-15,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18754&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19207&prmBOLETIN=18529-14
18530-02,2026-07-29,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18756&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19209&prmBOLETIN=18530-02
18531-03,2026-07-28,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18761&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19214&prmBOLETIN=18531-03
18531-03,2026-08-06,,Primer trámite constitucional / C. Diputados,"Oficio N° 21459. Comunica a la Comisión de Economía el acuerdo de la Sala, en orden a remitir el proyecto de ley a la Comisión de Defensa, con posterioridad a su despacho.",https://www.camara.cl/verDoc.aspx?prmID=36972&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19214&prmBOLETIN=18531-03
18531-03,2026-08-06,,Primer trámite constitucional / C. Diputados,"Oficio N° 21460. Comunica a la Comisión de Defensa Nacional el acuerdo de la Sala, por el cual le asigna el proyecto de ley, una vez que sea despachado por la Comisión de Economía.",https://www.camara.cl/verDoc.aspx?prmID=36973&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19214&prmBOLETIN=18531-03
18532-06,2026-07-29,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18770&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19223&prmBOLETIN=18532-06
18532-06,2026-08-20,,Primer trámite constitucional / C. Diputados,Primer informe de comisión,https://www.camara.cl/verDoc.aspx?prmID=28192&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19223&prmBOLETIN=18532-06
18533-07,2026-07-29,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18769&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19222&prmBOLETIN=18533-07
18534-13,2026-07-30,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18765&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19218&prmBOLETIN=18534-13
18535-07,2026-07-30,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18764&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19217&prmBOLETIN=18535-07
18536-07,2026-07-31,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18771&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19224&prmBOLETIN=18536-07
18537-06,2026-07-31,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18768&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19221&prmBOLETIN=18537-06
18538-07,2026-07-22,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18773&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19226&prmBOLETIN=18538-07
18538-07,2026-08-05,,Primer trámite constitucional / Senado,Oficio N°256 a la Corte Suprema,https://www.camara.cl/verDoc.aspx?prmID=36962&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19226&prmBOLETIN=18538-07
18539-21,2026-08-04,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18775&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19228&prmBOLETIN=18539-21
18540-06,2026-08-03,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18763&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19216&prmBOLETIN=18540-06
18541-06,2026-08-04,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18766&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19219&prmBOLETIN=18541-06
18541-06,2026-08-06,,Primer trámite constitucional / C. Diputados,Eximido del trámite ante Comisión Derivado a Comisión de Seguridad Ciudadana,https://www.camara.cl/verDoc.aspx?prmID=28170&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19219&prmBOLETIN=18541-06
18541-06,2026-08-06,,Primer trámite constitucional / C. Diputados,"Oficio N°21.466. Comunica que los Comités Parlamentarios acordaron remitir el proyecto de ley a la Comisión de Seguridad Ciudadana, en calidad de comisión técnica.",https://www.camara.cl/verDoc.aspx?prmID=36974&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19219&prmBOLETIN=18541-06
18541-06,2026-08-17,,Primer trámite constitucional / C. Diputados,Eximido del trámite ante Comisión Derivado a Comisión de Seguridad Ciudadana,https://www.camara.cl/verDoc.aspx?prmID=28175&prmTIPO=INFORMEPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19219&prmBOLETIN=18541-06
18542-29,2026-08-04,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18772&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19225&prmBOLETIN=18542-29
18543-35,2026-08-04,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18767&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19220&prmBOLETIN=18543-35
18544-06,2026-08-04,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18791&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19244&prmBOLETIN=18544-06
18544-06,2026-08-18,59ª / 374,Primer trámite constitucional / C. Diputados,Cuenta del Mensaje 272-374 que hace presente la urgencia Simple,,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19244&prmBOLETIN=18544-06
18545-07,2026-08-04,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18790&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19243&prmBOLETIN=18545-07
18546-34,2026-08-04,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18776&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19229&prmBOLETIN=18546-34
18546-34,2026-08-05,,Primer trámite constitucional / Senado,Oficio N° a la Corte Suprema,https://www.camara.cl/verDoc.aspx?prmID=36963&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19229&prmBOLETIN=18546-34
18546-34,2026-08-05,,Primer trámite constitucional / Senado,Oficio N°257 a la Corte Suprema,https://www.camara.cl/verDoc.aspx?prmID=36966&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19229&prmBOLETIN=18546-34
18547-35,2026-08-04,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18779&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19232&prmBOLETIN=18547-35
18548-11,2026-08-04,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18777&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19230&prmBOLETIN=18548-11
18549-15,2026-08-04,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18778&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19231&prmBOLETIN=18549-15
18550-36,2026-08-04,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18780&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19233&prmBOLETIN=18550-36
18551-04,2026-08-05,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18774&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19227&prmBOLETIN=18551-04
18551-04,2026-08-05,,Primer trámite constitucional / Senado,Oficio N° I.F. 188. Informe Financiero,https://www.camara.cl/verDoc.aspx?prmID=36975&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19227&prmBOLETIN=18551-04
18551-04,2026-09-01,53ª / 374,Primer trámite constitucional / Senado,Cuenta del Mensaje 286-374 que retira y hace presente la urgencia Discusión inmediata,,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19227&prmBOLETIN=18551-04
18552-07,2026-08-04,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18781&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19234&prmBOLETIN=18552-07
18553-11,2026-08-05,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18782&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19235&prmBOLETIN=18553-11
18554-36,2026-08-05,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18783&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19236&prmBOLETIN=18554-36
18554-36,2026-08-11,,Primer trámite constitucional / Senado,Oficio N° a la Corte Suprema,https://www.camara.cl/verDoc.aspx?prmID=36998&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19236&prmBOLETIN=18554-36
18554-36,2026-08-11,,Primer trámite constitucional / Senado,Oficio N°260-26 a la Corte Suprema,https://www.camara.cl/verDoc.aspx?prmID=36999&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19236&prmBOLETIN=18554-36
18555-17,2026-08-05,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18784&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19237&prmBOLETIN=18555-17
18556-13,2026-08-05,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18785&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19238&prmBOLETIN=18556-13
18557-03,2026-08-05,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18786&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19239&prmBOLETIN=18557-03
18558-25,2026-08-10,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18788&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19241&prmBOLETIN=18558-25
18559-37,2026-08-10,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18796&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19249&prmBOLETIN=18559-37
18560-35,2026-08-11,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18797&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19250&prmBOLETIN=18560-35
18561-36,2026-08-10,,Primer trámite constitucional / Senado,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18787&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19240&prmBOLETIN=18561-36
18562-07,2026-08-05,,Primer trámite constitucional / C. Diputados,Ingreso de proyecto,https://www.camara.cl/verDoc.aspx?prmID=18795&prmTIPO=INICIATIVA,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19248&prmBOLETIN=18562-07
18562-07,2026-08-17,,Primer trámite constitucional / C. Diputados,"Oficio N°21.205. Solicita el parecer del Presidente de la República para refundir el proyecto de reforma constitucional, iniciado en mensaje correspondiente al boletín N° 18.521-07, con los proyectos de reforma constitucional, iniciados en mociones, correspondientes a los boletines Nos 18.562-07 y 18.566-07.",https://www.camara.cl/verDoc.aspx?prmID=37047&prmTIPO=OFICIOPLEY,https://www.camara.cl/legislacion/ProyectosDeLey/tramitacion.aspx?prmID=19248&prmBOLETIN=18562-07
