vote_id,boletin,fecha,sesion_id,sesion_numero,descripcion,articulo,total_si,total_no,total_abstencion,total_dispensado,tipo_votacion,tipo_votacion_codigo,resultado,resultado_codigo,quorum,quorum_codigo,tipo_votacion_proyecto,tipo_votacion_proyecto_codigo,tramite_constitucional,tramite_constitucional_codigo,tramite_reglamentario,tramite_reglamentario_codigo,verificado_sala,verification_url
89178,18296-05,2026-06-17,4791,35,Boletín N°18296-05,,94,52,1,0,Proyecto de Ley,1,Aprobado,1,Quórum Calificado,2,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89178
89179,18296-05,2026-06-17,4791,35,Boletín N°18296-05,Indicación renovada para agregar un nuevo artículo 2 al proyecto.,73,73,1,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89179
89180,18296-05,2026-06-17,4791,35,Boletín N°18296-05,Indicación renovada para agregar un nuevo artículo 3 al proyecto.,72,74,1,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89180
89210,10986-24,2026-06-22,4792,36,Boletín N°10986-24,,130,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89210
89241,18257-10,2026-06-24,4794,38,Boletín N°18257-10,"Proyecto de acuerdo que “Aprueba el Acuerdo general sobre los privilegios e inmunidades de la Organización Internacional de Policía Criminal-INTERPOL”, aprobado en Marrakech, Marruecos, el 24 de noviembre de 2025.",138,0,0,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Única,6,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89241
89242,18211-25,2026-06-24,4794,38,Boletín N°18211-25,,100,36,2,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89242
89287,16851-14,2026-07-06,4795,39,Boletín N°16851-14,"Artículo único del proyecto, en los términos propuestos por la Comisión de Vivienda, Desarrollo Urbano y Bienes Nacionales, tanto en su primer como en su segundo informe.",132,0,3,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Segundo Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89287
89288,16851-14,2026-07-06,4795,39,Boletín N°16851-14,Reclamación de inadmisibilidad de indicación presentada en la Comisión que agrega un inciso nuevo en el literal b) del inciso primero del artículo 1º contenido en el artículo cuarto de la ley N° 21.450.,67,67,1,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Segundo Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89288
89302,16743-04,2026-07-07,4796,40,Boletín N°16743-04,,104,33,5,1,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89302
89303,16743-04,2026-07-07,4796,40,Boletín N°16743-04,,103,36,3,1,Proyecto de Ley,1,Aprobado,1,Quórum Calificado,2,General,1,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89303
89304,16743-04,2026-07-07,4796,40,Boletín N°16743-04,"Artículo primero del proyecto, en los términos propuestos por la Comisión de Educación, cuya votación separada ha sido solicitada por la diputada Daniela Serrano, y que consta en las páginas 1 a 58 del comparado, con la salvedad del numeral 6, literal vi, letra a), del número 1 de dicho artículo, cuya votación separada a su vez ha sido solicitada.",105,36,2,1,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89304
89305,16743-04,2026-07-07,4796,40,Boletín N°16743-04,"Indicación renovada, de la diputada Daniela Serrano, que agrega el siguiente texto al inciso primero del numeral 5, literal vi, letra a), número 1 del artículo primero del proyecto:
“Los contratos de arrendamiento celebrados no podrán ocultar relacione de propiedad indirecta cualquiera sea la estructura societaria utilizada o el acto jurídico empleado para dichos efectos. Cualquier infracción a la prohibición de contratar con personas relacionadas será sancionada con la revocación inmediata del derecho a percibir la subvención y la restitución de los fondos percibidos. Corresponderá a la Superintendencia fiscalizar el cumplimiento de esta prohibición conforme a sus atribuciones legales.”",69,74,0,1,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89305
89306,16743-04,2026-07-07,4796,40,Boletín N°16743-04,"Numeral 6, literal vi, letra a), número 1 del artículo primero del proyecto, en los términos propuestos por la Comisión de Educación, que coincide con el texto aprobado por el Senado, cuya votación separada ha sido solicitada por el diputado Felipe Ross, y que consta en la página 9 del comparado.",62,81,1,1,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89306
89307,16743-04,2026-07-07,4796,40,Boletín N°16743-04,"Indicación renovada, de la diputada Emilia Schneider, que  agrega el siguiente número 4 nuevo al artículo primero del proyecto:
“4. Incorpórase, antes del artículo 9º, un artículo 8º sexies nuevo (o el adjetivo numeral que corresponda según lo aprobado), del siguiente tenor:
“Artículo 8º sexies.- Dentro de las estimaciones de demanda potencial, realizadas por la autoridad pública o por los sostenedores en virtud de lo dispuesto en los artículos anteriores, deberá siempre tenerse en consideración la tasa de natalidad y la migración en las respectivas de limitaciones geográficas, como factores influyentes en los cambios demográficos recientes o esperables, de la población usuaria de los servicios educacionales.”.",59,85,0,1,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89307
89308,16743-04,2026-07-07,4796,40,Boletín N°16743-04,"Números 1 y 2 del artículo tercero del proyecto, en los términos propuestos por la Comisión de Educación, cuya votación separada ha sido solicitada por la diputada Daniela Serrano, que requieren para su aprobación del voto favorable de 78 diputadas y diputados por tratarse de una norma de rango orgánico constitucional, y que constan en las páginas 71 a 86 del comparado.",99,40,5,1,Proyecto de Ley,1,Aprobado,1,Quórum Calificado,2,Particular,2,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89308
89309,16743-04,2026-07-07,4796,40,Boletín N°16743-04,"Número 3 del artículo tercero del proyecto, en los términos propuestos por la Comisión de Educación, que coincide con el texto aprobado por el Senado, cuya votación separada ha sido solicitada por la diputada Daniela Serrano, y que consta en la página 88 del comparado.",103,33,8,1,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89309
89310,16743-04,2026-07-07,4796,40,Boletín N°16743-04,"Artículo quinto del proyecto, en los términos propuestos por la Comisión de Educación, cuya votación separada ha sido solicitada por la diputada Daniela Serrano, y que consta en las páginas 91 a 109 del comparado.",91,52,1,1,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89310
89311,16743-04,2026-07-07,4796,40,Boletín N°16743-04,"Nuevo artículo sexto, en los términos propuestos por la Comisión de Hacienda, cuya votación separada ha sido solicitada por la diputada Daniela Serrano, y que consta en las páginas 111 a 123 del comparado.",105,37,2,1,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89311
89312,16743-04,2026-07-07,4796,40,Boletín N°16743-04,"Artículo segundo transitorio del proyecto, en los términos propuestos por la Comisión de Educación, cuya votación separada ha sido solicitada por la diputada Daniela Serrano, y que consta en las páginas 126 y 127 del comparado.",106,36,2,1,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Segundo Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89312
89313,14767-03,2026-07-07,4796,40,Boletín N°14767-03,,95,0,50,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89313
89314,14767-03,2026-07-07,4796,40,Boletín N°14767-03,"Indicación de las diputadas Cucumides, Hassler y Schonhaut, para reemplazar los numerales 4) y 5) del artículo único del proyecto, por un solo numeral del siguiente tenor:
“Numeral 4).- Agrégase el siguiente artículo 84 bis:  
“Artículo 84 bis.- Responderá por los perjuicios que causare, el que:
a) Con fines comerciales o ánimo de lucro, eluda una medida tecnológica de protección que controle el acceso a una obra, interpretación o ejecución, fonograma u otro objeto protegido por derechos de autor o derechos conexos.
b) Con fines de comercialización fabrique, importe, distribuya, venda o entregue a cualquier título, promocione o publicite,  dispositivos o productos, o suministre servicios que hayan sido directamente diseñados, o adaptados con el fin de permitir o facilitar la elusión de cualquier medida tecnológica de protección.”",60,84,1,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89314
89315,14767-03,2026-07-07,4796,40,Boletín N°14767-03,"Numerales 4) y 5) del artículo único del proyecto, en los términos propuestos por la Comisión de Economía, y que constan en las páginas 13 a 18 del comparado.",97,3,45,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89315
89316,14767-03,2026-07-07,4796,40,Boletín N°14767-03,"Indicación de las diputadas Cucumides, Hassler y Schonhaut, para agregar un nuevo numeral al artículo único del proyecto, del siguiente tenor: 
“Numeral x) Para incorporar un nuevo artículo 71 bis:
“Artículo 71 bis.- En ningún caso las medidas tecnológicas de protección podrán impedir el ejercicio del autor ni el acceso a la obra para los fines amparados por los derechos morales del Capítulo IV del Título I de la presente ley. El titular de la medida deberá proporcionar, a solicitud fundada del interesado, mecanismos alternativos que permitan dicho acceso sin elusión de la medida.”.”",57,85,3,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89316
89317,14767-03,2026-07-07,4796,40,Boletín N°14767-03,"Indicación de las diputadas Cucumides, Hassler y Schonhaut, para agregar una nueva disposición transitoria, del siguiente tenor: 
“Disposición Transitoria.- El Ministerio del Interior, en ejercicio de las facultades establecidas en el literal b) y c) del artículo 3 de la Ley 20.502 deberá, dentro de los seis meses siguientes a la publicación de esta ley, definir la instancia intersectorial encargada de recomendar cada tres años a la Comisión de Economía de la Cámara de Diputadas y Diputados qué categorías adicionales de obras, dispositivos o sistemas deben
exceptuarse de las responsabilidades establecidas en esta ley. Deberá fundar su recomendación atendiendo el carácter estratégico para la seguridad nacional, la prestación de servicios esenciales, el desarrollo tecnológico, el interés público o en la constatación de que las medidas tecnológicas de protección aplicadas sobre esos sistemas, afectan de manera significativa el ejercicio de usos no infractores o impiden la auditoría, interoperabilidad o mantenimiento necesarios para su correcto funcionamiento.”.",60,85,0,0,Proyecto de Ley,1,Unánime,2,Quórum Simple,1,Particular,2,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89317
89344,18384-08,2026-07-08,4797,41,Boletín N°18384-08,,89,34,9,0,Proyecto de Ley,1,Aprobado,1,Quórum Simple,1,General,1,Primer Trámite,,Primer Informe,,1,https://www.camara.cl/legislacion/sala_sesiones/votacion_detalle.aspx?prmIdVotacion=89344
