"spec_id","diputado_id","diputado_nombre","binary_votes_selected","dimension_1_raw","dimension_2_raw","se_1d","se_2d","gmp","correctly_classified"
"cap20_balanced_lop025_2d","1204","Francisco Crisóstomo Llanos",156,0.694134831428528,-0.0774049386382103,0,0,0.935942053794861,0.987179487179487
"cap20_balanced_lop025_2d","1205","Carlos Cuadrado Prats",140,0.527279317378998,-0.11190277338028,0,0,0.879839777946472,0.95
"cap20_balanced_lop025_2d","1206","Carolina Cucumides Calderón",161,0.710014760494232,0.0234159603714943,0,0,0.915491163730621,0.975155279503106
"cap20_balanced_lop025_2d","1207","Valentina Cáceres Monsálvez",147,0.842389523983002,-0.0284428279846907,0,0,0.947093665599823,0.986394557823129
"cap20_balanced_lop025_2d","1208","Jorge Díaz Ibarra",150,0.392195582389832,-0.644940853118896,0,0,0.90309339761734,0.966666666666667
"cap20_balanced_lop025_2d","1209","Matías Fernández Hartwig",161,0.913377165794373,0.103086121380329,0,0,0.957841575145721,0.993788819875776
"cap20_balanced_lop025_2d","1210","Gustavo Gatica Villarroel",158,0.969176054000854,0.246369063854218,0,0,0.961717247962952,0.993670886075949
"cap20_balanced_lop025_2d","1211","Sofía González Cortés",159,0.971722841262817,0.236124366521835,0,0,0.968927443027496,1
"cap20_balanced_lop025_2d","1212","Erich Grohs Marín",158,-0.993702530860901,0.112050570547581,0,0,0.956763684749603,0.974683544303797
"cap20_balanced_lop025_2d","1213","Irací Hassler Jacob",160,0.969210386276245,0.246234312653542,0,0,0.962178349494934,0.99375
"cap20_balanced_lop025_2d","1214","Constanza Hube Portus",160,-0.844699203968048,0.289282739162445,0,0,0.961468994617462,0.99375
"cap20_balanced_lop025_2d","1215","Álvaro Jofré Cáceres",168,-0.980988204479218,-0.00875574350357056,0,0,0.939777612686157,0.964285714285714
"cap20_balanced_lop025_2d","1216","Stephanie Jéldrez Ortiz",162,-0.786894202232361,-0.231260746717453,0,0,0.974514126777649,1
"cap20_balanced_lop025_2d","1217","Pier Karlezi Hazleby",154,-0.978866994380951,-0.0116287274286151,0,0,0.935418844223022,0.961038961038961
"cap20_balanced_lop025_2d","1218","José Antonio Kast Adriasola",163,-0.785683989524841,-0.234755828976631,0,0,0.974582374095917,1
"cap20_balanced_lop025_2d","1219","Tomás Kast Sommerhoff",155,-0.678269505500793,0.00134219753090292,0,0,0.914223492145538,0.961290322580645
"cap20_balanced_lop025_2d","1220","Leandro Kunstmann Collado",163,-0.787241518497467,-0.231873348355293,0,0,0.974362075328827,1
"cap20_balanced_lop025_2d","1221","Benjamín Lorca Inzunza",164,-0.788092017173767,-0.231568664312363,0,0,0.974524796009064,1
"cap20_balanced_lop025_2d","1222","Andrea Macías Palma",147,0.88359409570694,0.252934068441391,0,0,0.938896894454956,0.965986394557823
"cap20_balanced_lop025_2d","1223","Hans Marowski Cuevas",150,-0.98145055770874,-0.047359112650156,0,0,0.94546377658844,0.966666666666667
"cap20_balanced_lop025_2d","1224","Cristian Mella Andaur",154,0.407288640737534,-0.54441773891449,0,0,0.917462646961212,0.993506493506494
"cap20_balanced_lop025_2d","1225","Cristian Menchaca Pinochet",154,-0.787527799606323,-0.256493270397186,0,0,0.974505662918091,1
"cap20_balanced_lop025_2d","1226","José Montalva Feuerhake",157,0.419981300830841,-0.281323254108429,0,0,0.894615650177002,0.974522292993631
"cap20_balanced_lop025_2d","1227","Claudia Mora Vega",159,-0.715641677379608,0.494405150413513,0,0,0.94267201423645,0.981132075471698
"cap20_balanced_lop025_2d","1228","Paulina Muñoz Minte",167,-0.986049771308899,0.0969833433628082,0,0,0.946675956249237,0.970059880239521
"cap20_balanced_lop025_2d","1229","Javier Muñoz Riquelme",146,0.397733002901077,-0.574621558189392,0,0,0.89257937669754,0.965753424657534
"cap20_balanced_lop025_2d","1230","Alex Nahuelquin Nahuelquin",156,0.129990890622139,0.991515278816223,0,0,0.910768806934357,0.961538461538462
"cap20_balanced_lop025_2d","1231","Ximena Naranjo Pinto",157,-0.635522067546844,0.000927120156120509,0,0,0.935736119747162,0.968152866242038
"cap20_balanced_lop025_2d","1232","Cristian Neira Martínez",160,-0.783657848834991,-0.223784253001213,0,0,0.974917948246002,1
"cap20_balanced_lop025_2d","1233","Ricardo Neumann Bertín",157,-0.735788106918335,0.0306044574826956,0,0,0.954541921615601,0.980891719745223
"cap20_balanced_lop025_2d","1234","Mario Olavarría Rodríguez",116,-0.736555218696594,0.109325639903545,0,0,0.934439301490784,0.974137931034483
"cap20_balanced_lop025_2d","1235","Javier Olivares Avendaño",165,-0.133979290723801,0.56093293428421,0,0,0.813198745250702,0.872727272727273
"cap20_balanced_lop025_2d","1236","Paula Olmos Contreras",135,0.158090397715569,0.974136710166931,0,0,0.902612328529358,0.962962962962963
"cap20_balanced_lop025_2d","1237","Francisco Orrego Gutiérrez",154,-0.709126234054565,0.00390419969335198,0,0,0.960101068019867,0.980519480519481
"cap20_balanced_lop025_2d","1238","Álvaro Ortiz Vera",158,0.437948137521744,-0.72643905878067,0,0,0.904619336128235,0.987341772151899
"cap20_balanced_lop025_2d","1239","Fabián Ossandón Briceño",150,0.218342140316963,0.849511682987213,0,0,0.926783800125122,0.973333333333333
"cap20_balanced_lop025_2d","1240","Zandra Parisi Fernández",112,0.129763230681419,0.991544961929321,0,0,0.915842950344086,0.964285714285714
"cap20_balanced_lop025_2d","1241","Patricio Pinilla Valencia",149,0.544503390789032,-0.838758647441864,0,0,0.920302629470825,0.986577181208054
"cap20_balanced_lop025_2d","1242","Rodrigo Ramírez Parra",158,-0.764882206916809,0.39991694688797,0,0,0.949703812599182,0.981012658227848
"cap20_balanced_lop025_2d","1243","Tamara Ramírez Ramírez",157,0.206084460020065,0.904609560966492,0,0,0.916320621967316,0.961783439490446
"cap20_balanced_lop025_2d","1244","Claudia Reyes Larenas",154,-0.778192102909088,-0.215157404541969,0,0,0.981596887111664,1
"cap20_balanced_lop025_2d","1245","Alejandro Riquelme Ducci",155,-0.787418842315674,-0.255820631980896,0,0,0.974649786949158,1
"cap20_balanced_lop025_2d","1246","José Antonio Rivas Villalobos",157,0.731475174427032,-0.208404168486595,0,0,0.909714341163635,0.980891719745223
"cap20_balanced_lop025_2d","1247","Javiera Rodríguez Pascual",164,-0.787940263748169,-0.232158645987511,0,0,0.974522471427917,1
"cap20_balanced_lop025_2d","1248","Felipe Ross Correa",158,-0.996373176574707,-0.0850909575819969,0,0,0.98650449514389,1
"cap20_balanced_lop025_2d","1249","Omar Sabat Guzmán",154,-0.745517313480377,0.186760053038597,0,0,0.944547653198242,0.967532467532468
"cap20_balanced_lop025_2d","1250","Bernardo Salinas Maya",129,0.961922407150269,0.27332267165184,0,0,0.913444221019745,0.992248062015504
"cap20_balanced_lop025_2d","1251","Macarena Santelices Cañas",158,-0.781931281089783,-0.235342130064964,0,0,0.978455305099487,1
"cap20_balanced_lop025_2d","1252","Constanza Schonhaut Soto",155,0.92571347951889,0.0874769538640976,0,0,0.968924164772034,0.993548387096774
"cap20_balanced_lop025_2d","1253","Fernando Ugarte Tejeda",164,-0.787916779518127,-0.231848135590553,0,0,0.974522113800049,1
"cap20_balanced_lop025_2d","1254","Ignacio Urcullú Clèment-Lund",164,-0.788092017173767,-0.231568664312363,0,0,0.974524796009064,1
"cap20_balanced_lop025_2d","1255","Eileen Urqueta Rojas",161,0.170085489749908,0.947524785995483,0,0,0.907148063182831,0.962732919254658
"cap20_balanced_lop025_2d","1256","Tatiana Urrutia Herrera",151,0.925738751888275,0.0870586410164833,0,0,0.968170940876007,0.993377483443709
"cap20_balanced_lop025_2d","1257","Alejandra Valdebenito Torres",160,-0.673596382141113,-0.240058377385139,0,0,0.893478333950043,0.93125
"cap20_balanced_lop025_2d","1258","Guillermo Valdés Carmona",161,0.186209574341774,0.960381746292114,0,0,0.878782510757446,0.962732919254658
"cap20_balanced_lop025_2d","1259","Juan Marcelo Valenzuela Henríquez",154,0.0601527318358421,0.962970972061157,0,0,0.874895334243774,0.941558441558442
"cap20_balanced_lop025_2d","1260","César Valenzuela Maass",158,0.707080245018005,-0.0698586329817772,0,0,0.933047711849213,0.987341772151899
"cap20_balanced_lop025_2d","1261","Daniel Valenzuela Salazar",143,-0.774381875991821,0.100687772035599,0,0,0.943726360797882,0.972027972027972
"cap20_balanced_lop025_2d","1262","Diego Vergara Rodríguez",163,-0.787011623382568,-0.231167390942574,0,0,0.974647760391235,1
"cap20_balanced_lop025_2d","1263","Sebastián Zamora Soto",151,-0.78049236536026,-0.21284294128418,0,0,0.9750617146492,1
"cap20_balanced_lop025_2d","1264","Fernando Zamorano Peralta",150,0.444471269845963,-0.288705736398697,0,0,0.888275563716888,0.973333333333333
